txn_id,sender_id,receiver_id,amount_inr,timestamp,label,fraud_type
TXN_004614,ACC_0487,ACC_0367,29694.87,2025-02-14 23:11:41.000000,0,CLEAN
TXN_001472,ACC_0264,ACC_0358,97134.43,2025-02-14 23:39:53.000000,0,CLEAN
TXN_005495,ACC_0054,ACC_0474,46967.16,2025-02-14 23:40:54.000000,0,CLEAN
TXN_002156,ACC_0238,ACC_0241,7059.29,2025-02-14 23:46:23.000000,0,CLEAN
TXN_005185,ACC_0375,ACC_0081,3862.01,2025-02-14 23:49:13.000000,0,CLEAN
TXN_004441,ACC_0079,ACC_0229,26677.03,2025-02-14 23:54:29.000000,0,CLEAN
TXN_005548,ACC_0153,ACC_0431,4829.4,2025-02-15 00:42:04.000000,0,CLEAN
TXN_001935,ACC_0118,ACC_0306,20862.52,2025-02-15 02:02:56.000000,0,CLEAN
TXN_000009,ACC_0333,ACC_0293,10441.83,2025-02-15 02:13:28.000000,0,CLEAN
TXN_003855,ACC_0327,ACC_0380,106277.53,2025-02-15 03:10:52.000000,0,CLEAN
TXN_002404,ACC_0379,ACC_0296,3730.28,2025-02-15 05:47:30.000000,0,CLEAN
TXN_003735,ACC_0145,ACC_0105,6190.74,2025-02-15 06:02:32.000000,0,CLEAN
TXN_004053,ACC_0223,ACC_0414,8525.06,2025-02-15 07:34:16.000000,0,CLEAN
TXN_002299,ACC_0472,ACC_0272,57048.73,2025-02-15 08:56:26.000000,0,CLEAN
TXN_003699,ACC_0107,ACC_0243,85542.54,2025-02-15 09:13:44.000000,0,CLEAN
TXN_003431,ACC_0208,ACC_0325,359348.17,2025-02-15 09:18:34.000000,0,CLEAN
TXN_003493,ACC_0367,ACC_0113,112044.25,2025-02-15 11:43:16.000000,0,CLEAN
TXN_002845,ACC_0125,ACC_0127,417776.9,2025-02-15 13:25:05.000000,0,CLEAN
TXN_010140,ACC_0166,ACC_0378,2062092.42,2025-02-15 13:48:30.000000,1,SHELL_LAYERING
TXN_020235,ACC_0093,ACC_0008,197669.3,2025-02-15 14:15:37.000000,1,THRESHOLD_SPLIT
TXN_005565,ACC_0210,ACC_0352,24115.26,2025-02-15 14:31:37.000000,0,CLEAN
TXN_020236,ACC_0093,ACC_0008,196494.9,2025-02-15 14:37:37.000000,1,THRESHOLD_SPLIT
TXN_001089,ACC_0206,ACC_0419,41324.71,2025-02-15 15:10:45.000000,0,CLEAN
TXN_005315,ACC_0072,ACC_0018,101340.84,2025-02-15 15:40:11.000000,0,CLEAN
TXN_020075,ACC_0384,ACC_0267,197358.06,2025-02-15 15:53:22.000000,1,THRESHOLD_SPLIT
TXN_005898,ACC_0091,ACC_0394,135957.68,2025-02-15 15:54:49.000000,0,CLEAN
TXN_004529,ACC_0359,ACC_0044,37114.52,2025-02-15 16:04:44.000000,0,CLEAN
TXN_020076,ACC_0384,ACC_0267,195962.25,2025-02-15 16:24:22.000000,1,THRESHOLD_SPLIT
TXN_020077,ACC_0384,ACC_0267,197496.52,2025-02-15 16:41:22.000000,1,THRESHOLD_SPLIT
TXN_020078,ACC_0384,ACC_0267,196805.61,2025-02-15 17:11:22.000000,1,THRESHOLD_SPLIT
TXN_003027,ACC_0148,ACC_0134,807630.16,2025-02-15 17:26:33.000000,0,CLEAN
TXN_002451,ACC_0002,ACC_0286,116554.12,2025-02-15 18:09:26.000000,0,CLEAN
TXN_000814,ACC_0293,ACC_0452,36883.85,2025-02-15 18:10:17.000000,0,CLEAN
TXN_005656,ACC_0491,ACC_0333,28629.52,2025-02-15 18:37:29.000000,0,CLEAN
TXN_001557,ACC_0138,ACC_0412,134804.89,2025-02-15 18:55:54.000000,0,CLEAN
TXN_002936,ACC_0383,ACC_0380,85872.3,2025-02-15 19:33:04.000000,0,CLEAN
TXN_005876,ACC_0041,ACC_0095,62099.43,2025-02-15 20:41:42.000000,0,CLEAN
TXN_002283,ACC_0400,ACC_0358,7607.83,2025-02-15 20:45:09.000000,0,CLEAN
TXN_010141,ACC_0378,ACC_0071,2200271.24,2025-02-15 21:07:46.182105,1,SHELL_LAYERING
TXN_003859,ACC_0063,ACC_0159,100743.26,2025-02-15 21:41:12.000000,0,CLEAN
TXN_003425,ACC_0305,ACC_0300,21925.81,2025-02-15 22:07:42.000000,0,CLEAN
TXN_003541,ACC_0266,ACC_0407,114555.81,2025-02-15 23:18:19.000000,0,CLEAN
TXN_010065,ACC_0292,ACC_0139,3646702.47,2025-02-15 23:39:38.872078,1,SHELL_LAYERING
TXN_004176,ACC_0419,ACC_0022,102657.51,2025-02-16 00:58:03.000000,0,CLEAN
TXN_000784,ACC_0144,ACC_0153,11170.32,2025-02-16 03:03:18.000000,0,CLEAN
TXN_002096,ACC_0254,ACC_0450,14617.13,2025-02-16 03:29:35.000000,0,CLEAN
TXN_003865,ACC_0328,ACC_0019,844845.47,2025-02-16 05:27:30.000000,0,CLEAN
TXN_010765,ACC_0292,ACC_0139,2230521.9,2025-02-16 05:37:12.057912,1,SHELL_LAYERING
TXN_005280,ACC_0470,ACC_0029,5716.94,2025-02-16 05:57:13.000000,0,CLEAN
TXN_005348,ACC_0381,ACC_0474,9116.34,2025-02-16 06:13:04.000000,0,CLEAN
TXN_004366,ACC_0309,ACC_0190,48357.41,2025-02-16 06:20:08.000000,0,CLEAN
TXN_003538,ACC_0055,ACC_0243,35120.83,2025-02-16 06:50:03.000000,0,CLEAN
TXN_002391,ACC_0368,ACC_0303,1486.46,2025-02-16 07:25:16.000000,0,CLEAN
TXN_006534,ACC_0494,ACC_0391,403541.23,2025-02-16 08:01:23.000000,0,CLEAN
TXN_002548,ACC_0070,ACC_0172,68750.2,2025-02-16 08:06:32.000000,0,CLEAN
TXN_001336,ACC_0005,ACC_0340,6531.62,2025-02-16 09:15:54.000000,0,CLEAN
TXN_002520,ACC_0183,ACC_0151,219782.26,2025-02-16 10:06:41.000000,0,CLEAN
TXN_004626,ACC_0349,ACC_0198,24086.48,2025-02-16 10:20:10.000000,0,CLEAN
TXN_001474,ACC_0018,ACC_0185,35310.54,2025-02-16 11:01:00.000000,0,CLEAN
TXN_000161,ACC_0203,ACC_0469,15989.88,2025-02-16 11:21:47.000000,0,CLEAN
TXN_004587,ACC_0171,ACC_0014,77461.14,2025-02-16 12:17:25.000000,0,CLEAN
TXN_003995,ACC_0161,ACC_0419,449578.44,2025-02-16 12:36:11.000000,0,CLEAN
TXN_003771,ACC_0484,ACC_0022,16554.33,2025-02-16 13:03:39.000000,0,CLEAN
TXN_004798,ACC_0183,ACC_0095,103206.21,2025-02-16 13:11:05.000000,0,CLEAN
TXN_003108,ACC_0130,ACC_0091,4796.47,2025-02-16 14:51:16.000000,0,CLEAN
TXN_003625,ACC_0156,ACC_0234,7021.42,2025-02-16 15:10:47.000000,0,CLEAN
TXN_000922,ACC_0264,ACC_0392,21006.16,2025-02-16 15:53:19.000000,0,CLEAN
TXN_004593,ACC_0475,ACC_0016,467967.03,2025-02-16 16:02:34.000000,0,CLEAN
TXN_002896,ACC_0236,ACC_0075,77527.18,2025-02-16 16:13:25.000000,0,CLEAN
TXN_004963,ACC_0381,ACC_0056,11823.64,2025-02-16 17:06:08.000000,0,CLEAN
TXN_005143,ACC_0381,ACC_0336,278949.0,2025-02-16 17:39:32.000000,0,CLEAN
TXN_001783,ACC_0165,ACC_0312,8335.27,2025-02-16 17:50:54.000000,0,CLEAN
TXN_005726,ACC_0389,ACC_0060,4276.85,2025-02-16 18:04:58.000000,0,CLEAN
TXN_001085,ACC_0251,ACC_0164,102709.35,2025-02-16 18:38:14.000000,0,CLEAN
TXN_000136,ACC_0275,ACC_0242,124835.97,2025-02-16 18:59:35.000000,0,CLEAN
TXN_000523,ACC_0197,ACC_0057,902934.72,2025-02-16 19:31:20.000000,0,CLEAN
TXN_002747,ACC_0373,ACC_0313,12091.59,2025-02-16 22:58:28.000000,0,CLEAN
TXN_000883,ACC_0348,ACC_0015,14638.75,2025-02-16 23:30:47.000000,0,CLEAN
TXN_000317,ACC_0324,ACC_0155,137922.36,2025-02-16 23:54:01.000000,0,CLEAN
TXN_006479,ACC_0497,ACC_0413,1944.18,2025-02-17 01:57:35.000000,0,CLEAN
TXN_000599,ACC_0378,ACC_0318,61067.35,2025-02-17 02:31:24.000000,0,CLEAN
TXN_003188,ACC_0230,ACC_0300,245999.83,2025-02-17 02:44:10.000000,0,CLEAN
TXN_005101,ACC_0154,ACC_0403,31089.32,2025-02-17 02:48:38.000000,0,CLEAN
TXN_006098,ACC_0072,ACC_0468,2570.66,2025-02-17 04:46:55.000000,0,CLEAN
TXN_003574,ACC_0227,ACC_0095,18603.12,2025-02-17 05:10:21.000000,0,CLEAN
TXN_010827,ACC_0166,ACC_0378,3888525.84,2025-02-17 06:29:29.862732,1,SHELL_LAYERING
TXN_001378,ACC_0210,ACC_0011,2906.9,2025-02-17 07:35:09.000000,0,CLEAN
TXN_002175,ACC_0122,ACC_0318,1912.3,2025-02-17 07:40:57.000000,0,CLEAN
TXN_004474,ACC_0245,ACC_0079,3991.59,2025-02-17 08:13:53.000000,0,CLEAN
TXN_000550,ACC_0122,ACC_0029,14209.36,2025-02-17 11:21:29.000000,0,CLEAN
TXN_003635,ACC_0219,ACC_0326,20284.97,2025-02-17 11:41:02.000000,0,CLEAN
TXN_006156,ACC_0267,ACC_0126,5410.32,2025-02-17 12:20:54.000000,0,CLEAN
TXN_006103,ACC_0251,ACC_0386,68362.21,2025-02-17 12:31:01.000000,0,CLEAN
TXN_005878,ACC_0046,ACC_0371,141466.22,2025-02-17 12:32:10.000000,0,CLEAN
TXN_002134,ACC_0145,ACC_0294,465066.68,2025-02-17 12:58:03.000000,0,CLEAN
TXN_005435,ACC_0473,ACC_0275,70447.29,2025-02-17 13:31:17.000000,0,CLEAN
TXN_004551,ACC_0072,ACC_0040,61497.28,2025-02-17 13:59:46.000000,0,CLEAN
TXN_006067,ACC_0236,ACC_0235,27169.72,2025-02-17 14:00:05.000000,0,CLEAN
TXN_003401,ACC_0402,ACC_0105,29878.95,2025-02-17 15:07:07.000000,0,CLEAN
TXN_003263,ACC_0393,ACC_0003,124856.44,2025-02-17 15:15:20.000000,0,CLEAN
TXN_004867,ACC_0095,ACC_0184,23030.18,2025-02-17 15:15:55.000000,0,CLEAN
TXN_002907,ACC_0098,ACC_0014,43882.32,2025-02-17 16:30:59.000000,0,CLEAN
TXN_000178,ACC_0291,ACC_0427,147785.56,2025-02-17 17:11:05.000000,0,CLEAN
TXN_005529,ACC_0321,ACC_0004,15052.92,2025-02-17 18:02:27.000000,0,CLEAN
TXN_010740,ACC_0139,ACC_0013,2716524.81,2025-02-17 18:28:34.000000,1,SHELL_LAYERING
TXN_020085,ACC_0034,ACC_0008,198873.67,2025-02-17 18:57:18.000000,1,THRESHOLD_SPLIT
TXN_020086,ACC_0034,ACC_0008,196527.42,2025-02-17 19:22:18.000000,1,THRESHOLD_SPLIT
TXN_010824,ACC_0221,ACC_0285,3655069.24,2025-02-17 19:32:45.957144,1,SHELL_LAYERING
TXN_001843,ACC_0376,ACC_0268,16497.23,2025-02-17 19:35:19.000000,0,CLEAN
TXN_003434,ACC_0345,ACC_0051,39740.62,2025-02-17 19:54:58.000000,0,CLEAN
TXN_002945,ACC_0243,ACC_0350,6558.3,2025-02-17 20:03:31.000000,0,CLEAN
TXN_020087,ACC_0034,ACC_0008,196794.03,2025-02-17 20:07:18.000000,1,THRESHOLD_SPLIT
TXN_000260,ACC_0151,ACC_0409,15314.31,2025-02-17 20:32:21.000000,0,CLEAN
TXN_005804,ACC_0449,ACC_0370,1956.64,2025-02-17 21:51:18.000000,0,CLEAN
TXN_001952,ACC_0234,ACC_0455,32834.42,2025-02-17 22:05:45.000000,0,CLEAN
TXN_003933,ACC_0217,ACC_0377,15641.19,2025-02-17 22:07:59.000000,0,CLEAN
TXN_010627,ACC_0166,ACC_0378,1317275.62,2025-02-17 22:54:27.597001,1,SHELL_LAYERING
TXN_004351,ACC_0364,ACC_0214,1661970.6,2025-02-17 22:57:26.000000,0,CLEAN
TXN_003537,ACC_0430,ACC_0128,26048.88,2025-02-17 23:49:08.000000,0,CLEAN
TXN_001681,ACC_0394,ACC_0226,21244.04,2025-02-17 23:51:33.000000,0,CLEAN
TXN_005130,ACC_0266,ACC_0049,11959.3,2025-02-18 00:03:49.000000,0,CLEAN
TXN_005604,ACC_0395,ACC_0352,9480.27,2025-02-18 00:32:32.000000,0,CLEAN
TXN_001891,ACC_0011,ACC_0021,9006.79,2025-02-18 00:55:51.000000,0,CLEAN
TXN_001614,ACC_0158,ACC_0117,110330.59,2025-02-18 00:57:04.000000,0,CLEAN
TXN_003940,ACC_0075,ACC_0131,4743.81,2025-02-18 01:02:11.000000,0,CLEAN
TXN_002505,ACC_0446,ACC_0126,4898.96,2025-02-18 02:58:41.000000,0,CLEAN
TXN_000038,ACC_0244,ACC_0165,164298.34,2025-02-18 03:58:59.000000,0,CLEAN
TXN_000645,ACC_0046,ACC_0365,37174.14,2025-02-18 04:47:00.000000,0,CLEAN
TXN_010066,ACC_0139,ACC_0378,3658121.76,2025-02-18 04:48:28.239272,1,SHELL_LAYERING
TXN_003877,ACC_0469,ACC_0340,776929.18,2025-02-18 05:20:21.000000,0,CLEAN
TXN_004006,ACC_0384,ACC_0418,102304.51,2025-02-18 06:16:09.000000,0,CLEAN
TXN_006482,ACC_0302,ACC_0099,23972.58,2025-02-18 06:26:07.000000,0,CLEAN
TXN_006553,ACC_0180,ACC_0499,59100.07,2025-02-18 07:01:51.000000,0,CLEAN
TXN_030100,ACC_0054,ACC_0285,25895.64,2025-02-18 07:16:11.000000,1,VELOCITY_BURST
TXN_030105,ACC_0054,ACC_0451,18458.8,2025-02-18 07:19:11.000000,1,VELOCITY_BURST
TXN_030104,ACC_0054,ACC_0113,23868.12,2025-02-18 07:22:11.000000,1,VELOCITY_BURST
TXN_030102,ACC_0054,ACC_0433,29399.42,2025-02-18 07:23:11.000000,1,VELOCITY_BURST
TXN_030103,ACC_0054,ACC_0402,23569.03,2025-02-18 07:24:11.000000,1,VELOCITY_BURST
TXN_030106,ACC_0054,ACC_0490,12310.05,2025-02-18 07:27:11.000000,1,VELOCITY_BURST
TXN_030101,ACC_0054,ACC_0115,46672.32,2025-02-18 07:34:11.000000,1,VELOCITY_BURST
TXN_003893,ACC_0090,ACC_0311,16332.49,2025-02-18 08:16:53.000000,0,CLEAN
TXN_004230,ACC_0362,ACC_0399,6103.12,2025-02-18 08:56:39.000000,0,CLEAN
TXN_003765,ACC_0089,ACC_0213,76140.86,2025-02-18 09:03:08.000000,0,CLEAN
TXN_006246,ACC_0361,ACC_0249,8673.89,2025-02-18 12:22:02.000000,0,CLEAN
TXN_000651,ACC_0383,ACC_0281,1436.43,2025-02-18 12:23:51.000000,0,CLEAN
TXN_001802,ACC_0455,ACC_0298,20415.37,2025-02-18 12:25:03.000000,0,CLEAN
TXN_001677,ACC_0458,ACC_0430,47911.5,2025-02-18 13:27:17.000000,0,CLEAN
TXN_001984,ACC_0232,ACC_0046,15925.3,2025-02-18 13:28:04.000000,0,CLEAN
TXN_004844,ACC_0472,ACC_0098,22153.84,2025-02-18 13:31:06.000000,0,CLEAN
TXN_004293,ACC_0393,ACC_0336,53981.81,2025-02-18 13:42:44.000000,0,CLEAN
TXN_001494,ACC_0406,ACC_0294,61523.37,2025-02-18 13:44:37.000000,0,CLEAN
TXN_005295,ACC_0039,ACC_0040,30967.97,2025-02-18 14:00:40.000000,0,CLEAN
TXN_005737,ACC_0355,ACC_0404,39292.52,2025-02-18 15:35:47.000000,0,CLEAN
TXN_002799,ACC_0055,ACC_0063,199979.83,2025-02-18 16:17:57.000000,0,CLEAN
TXN_005681,ACC_0265,ACC_0310,22967.44,2025-02-18 18:51:37.000000,0,CLEAN
TXN_001187,ACC_0006,ACC_0381,49106.15,2025-02-18 19:20:04.000000,0,CLEAN
TXN_005233,ACC_0472,ACC_0424,27291.5,2025-02-18 19:31:27.000000,0,CLEAN
TXN_020585,ACC_0315,ACC_0378,197334.99,2025-02-18 19:44:52.000000,1,THRESHOLD_SPLIT
TXN_020587,ACC_0315,ACC_0378,199281.42,2025-02-18 19:58:52.000000,1,THRESHOLD_SPLIT
TXN_020586,ACC_0315,ACC_0378,199082.21,2025-02-18 20:20:52.000000,1,THRESHOLD_SPLIT
TXN_001360,ACC_0039,ACC_0265,29689.15,2025-02-18 20:28:39.000000,0,CLEAN
TXN_001603,ACC_0120,ACC_0339,196447.83,2025-02-18 20:45:36.000000,0,CLEAN
TXN_000286,ACC_0039,ACC_0185,126865.56,2025-02-18 21:00:20.000000,0,CLEAN
TXN_002930,ACC_0476,ACC_0268,73117.13,2025-02-18 21:30:38.000000,0,CLEAN
TXN_020588,ACC_0315,ACC_0378,198886.22,2025-02-18 21:53:52.000000,1,THRESHOLD_SPLIT
TXN_000907,ACC_0178,ACC_0236,345241.85,2025-02-18 22:23:56.000000,0,CLEAN
TXN_005647,ACC_0392,ACC_0252,20792.16,2025-02-18 22:30:58.000000,0,CLEAN
TXN_002275,ACC_0401,ACC_0142,23687.12,2025-02-18 22:38:33.000000,0,CLEAN
TXN_004684,ACC_0216,ACC_0138,172930.72,2025-02-18 22:44:14.000000,0,CLEAN
TXN_005204,ACC_0102,ACC_0100,21702.68,2025-02-19 00:42:42.000000,0,CLEAN
TXN_005852,ACC_0427,ACC_0124,4766.5,2025-02-19 01:05:01.000000,0,CLEAN
TXN_001690,ACC_0266,ACC_0062,3303.75,2025-02-19 04:31:22.000000,0,CLEAN
TXN_020310,ACC_0099,ACC_0440,128534.46,2025-02-19 05:05:15.000000,1,THRESHOLD_SPLIT
TXN_020312,ACC_0099,ACC_0440,128534.46,2025-02-19 05:15:15.000000,1,THRESHOLD_SPLIT
TXN_020311,ACC_0099,ACC_0440,128534.46,2025-02-19 05:32:15.000000,1,THRESHOLD_SPLIT
TXN_001435,ACC_0333,ACC_0299,3810.61,2025-02-19 06:00:51.000000,0,CLEAN
TXN_020313,ACC_0099,ACC_0440,128534.46,2025-02-19 06:17:15.000000,1,THRESHOLD_SPLIT
TXN_010746,ACC_0267,ACC_0436,2694708.34,2025-02-19 07:06:55.664524,1,SHELL_LAYERING
TXN_001786,ACC_0474,ACC_0381,117604.87,2025-02-19 08:08:28.000000,0,CLEAN
TXN_001118,ACC_0209,ACC_0054,19157.77,2025-02-19 09:04:26.000000,0,CLEAN
TXN_002940,ACC_0225,ACC_0209,45174.22,2025-02-19 09:09:05.000000,0,CLEAN
TXN_004828,ACC_0267,ACC_0380,74115.7,2025-02-19 10:03:38.000000,0,CLEAN
TXN_005702,ACC_0206,ACC_0479,1130156.75,2025-02-19 11:13:05.000000,0,CLEAN
TXN_003146,ACC_0129,ACC_0182,53529.69,2025-02-19 11:44:04.000000,0,CLEAN
TXN_010142,ACC_0071,ACC_0166,2179012.45,2025-02-19 12:30:58.960198,1,SHELL_LAYERING
TXN_010741,ACC_0013,ACC_0074,2710075.35,2025-02-19 12:32:08.158197,1,SHELL_LAYERING
TXN_002313,ACC_0410,ACC_0050,22429.58,2025-02-19 13:59:20.000000,0,CLEAN
TXN_006006,ACC_0344,ACC_0199,243500.64,2025-02-19 15:36:49.000000,0,CLEAN
TXN_020320,ACC_0018,ACC_0267,196466.91,2025-02-19 16:01:52.000000,1,THRESHOLD_SPLIT
TXN_001001,ACC_0448,ACC_0327,15886.44,2025-02-19 16:03:50.000000,0,CLEAN
TXN_020321,ACC_0018,ACC_0267,196210.7,2025-02-19 16:12:52.000000,1,THRESHOLD_SPLIT
TXN_006232,ACC_0338,ACC_0367,45294.78,2025-02-19 16:43:01.000000,0,CLEAN
TXN_004641,ACC_0132,ACC_0243,81195.97,2025-02-19 17:10:08.000000,0,CLEAN
TXN_020322,ACC_0018,ACC_0267,197828.76,2025-02-19 17:25:52.000000,1,THRESHOLD_SPLIT
TXN_003036,ACC_0376,ACC_0305,100551.01,2025-02-19 18:05:52.000000,0,CLEAN
TXN_000756,ACC_0034,ACC_0180,446349.96,2025-02-19 20:06:45.000000,0,CLEAN
TXN_004162,ACC_0044,ACC_0288,15547.19,2025-02-19 20:35:26.000000,0,CLEAN
TXN_005971,ACC_0486,ACC_0382,22651.1,2025-02-19 21:02:42.000000,0,CLEAN
TXN_006393,ACC_0460,ACC_0463,71306.36,2025-02-19 21:03:42.000000,0,CLEAN
TXN_002277,ACC_0140,ACC_0440,25279.62,2025-02-19 21:30:01.000000,0,CLEAN
TXN_000028,ACC_0234,ACC_0332,53614.98,2025-02-19 22:56:28.000000,0,CLEAN
TXN_003909,ACC_0372,ACC_0089,135165.3,2025-02-19 23:03:58.000000,0,CLEAN
TXN_004434,ACC_0484,ACC_0334,18221.42,2025-02-19 23:18:55.000000,0,CLEAN
TXN_001492,ACC_0411,ACC_0262,216072.67,2025-02-20 00:56:17.000000,0,CLEAN
TXN_001501,ACC_0246,ACC_0059,29237.93,2025-02-20 01:31:37.000000,0,CLEAN
TXN_003238,ACC_0114,ACC_0250,20829.51,2025-02-20 01:32:17.000000,0,CLEAN
TXN_010745,ACC_0378,ACC_0267,2839713.92,2025-02-20 01:39:06.575589,1,SHELL_LAYERING
TXN_002679,ACC_0223,ACC_0445,78703.44,2025-02-20 01:57:17.000000,0,CLEAN
TXN_005370,ACC_0225,ACC_0092,13998.26,2025-02-20 02:23:58.000000,0,CLEAN
TXN_002347,ACC_0170,ACC_0030,10343.43,2025-02-20 03:28:44.000000,0,CLEAN
TXN_001383,ACC_0028,ACC_0086,14932.62,2025-02-20 03:34:37.000000,0,CLEAN
TXN_010825,ACC_0285,ACC_0155,3599904.95,2025-02-20 04:38:19.885651,1,SHELL_LAYERING
TXN_001254,ACC_0116,ACC_0467,78182.72,2025-02-20 05:23:12.000000,0,CLEAN
TXN_000941,ACC_0065,ACC_0380,211126.08,2025-02-20 05:24:17.000000,0,CLEAN
TXN_000888,ACC_0428,ACC_0458,38101.4,2025-02-20 05:26:33.000000,0,CLEAN
TXN_010742,ACC_0074,ACC_0236,2844135.01,2025-02-20 06:39:01.723442,1,SHELL_LAYERING
TXN_002356,ACC_0226,ACC_0367,12371.14,2025-02-20 07:00:36.000000,0,CLEAN
TXN_000560,ACC_0421,ACC_0369,115560.34,2025-02-20 08:10:42.000000,0,CLEAN
TXN_003160,ACC_0382,ACC_0309,21161.55,2025-02-20 08:30:28.000000,0,CLEAN
TXN_000928,ACC_0254,ACC_0151,26059.03,2025-02-20 09:00:50.000000,0,CLEAN
TXN_002046,ACC_0434,ACC_0162,4598.91,2025-02-20 10:06:12.000000,0,CLEAN
TXN_004919,ACC_0444,ACC_0026,6194.01,2025-02-20 10:13:56.000000,0,CLEAN
TXN_001573,ACC_0381,ACC_0171,48823.82,2025-02-20 10:36:42.000000,0,CLEAN
TXN_002590,ACC_0087,ACC_0405,2375.66,2025-02-20 11:43:21.000000,0,CLEAN
TXN_006080,ACC_0400,ACC_0213,23579.69,2025-02-20 11:49:26.000000,0,CLEAN
TXN_005137,ACC_0434,ACC_0279,8007.49,2025-02-20 12:57:11.000000,0,CLEAN
TXN_005438,ACC_0070,ACC_0311,234884.16,2025-02-20 12:59:16.000000,0,CLEAN
TXN_002603,ACC_0064,ACC_0226,180939.11,2025-02-20 13:35:07.000000,0,CLEAN
TXN_004803,ACC_0193,ACC_0395,83312.53,2025-02-20 13:55:24.000000,0,CLEAN
TXN_000949,ACC_0169,ACC_0191,37492.92,2025-02-20 14:17:38.000000,0,CLEAN
TXN_001327,ACC_0018,ACC_0283,301461.79,2025-02-20 14:33:36.000000,0,CLEAN
TXN_000173,ACC_0074,ACC_0008,20802.71,2025-02-20 15:17:43.000000,0,CLEAN
TXN_003231,ACC_0183,ACC_0452,10485.05,2025-02-20 15:27:12.000000,0,CLEAN
TXN_000626,ACC_0121,ACC_0150,57179.64,2025-02-20 16:18:21.000000,0,CLEAN
TXN_005910,ACC_0246,ACC_0017,70208.81,2025-02-20 16:26:20.000000,0,CLEAN
TXN_000769,ACC_0010,ACC_0164,231918.14,2025-02-20 16:56:35.000000,0,CLEAN
TXN_002282,ACC_0413,ACC_0089,5974.16,2025-02-20 17:31:31.000000,0,CLEAN
TXN_005078,ACC_0050,ACC_0458,4806.55,2025-02-20 17:33:50.000000,0,CLEAN
TXN_003938,ACC_0330,ACC_0075,21787.72,2025-02-20 17:53:21.000000,0,CLEAN
TXN_000043,ACC_0293,ACC_0005,315638.53,2025-02-20 18:55:33.000000,0,CLEAN
TXN_002813,ACC_0251,ACC_0259,7925.66,2025-02-20 19:26:54.000000,0,CLEAN
TXN_006093,ACC_0074,ACC_0434,14279.71,2025-02-20 23:20:04.000000,0,CLEAN
TXN_005333,ACC_0424,ACC_0465,124346.87,2025-02-20 23:29:28.000000,0,CLEAN
TXN_002301,ACC_0199,ACC_0243,2062749.78,2025-02-20 23:55:18.000000,0,CLEAN
TXN_000420,ACC_0016,ACC_0231,181760.95,2025-02-21 00:48:27.000000,0,CLEAN
TXN_001020,ACC_0102,ACC_0399,226738.02,2025-02-21 01:38:25.000000,0,CLEAN
TXN_006556,ACC_0357,ACC_0325,24208.28,2025-02-21 02:28:41.000000,0,CLEAN
TXN_003059,ACC_0462,ACC_0448,5172.83,2025-02-21 02:40:38.000000,0,CLEAN
TXN_010743,ACC_0236,ACC_0218,2913664.83,2025-02-21 02:46:23.120027,1,SHELL_LAYERING
TXN_000801,ACC_0228,ACC_0022,160823.62,2025-02-21 03:02:53.000000,0,CLEAN
TXN_001355,ACC_0427,ACC_0379,13280.73,2025-02-21 03:08:30.000000,0,CLEAN
TXN_010744,ACC_0218,ACC_0378,2874323.73,2025-02-21 03:13:09.235230,1,SHELL_LAYERING
TXN_001507,ACC_0358,ACC_0427,10661.21,2025-02-21 03:17:54.000000,0,CLEAN
TXN_000802,ACC_0225,ACC_0239,27932.9,2025-02-21 03:32:12.000000,0,CLEAN
TXN_004330,ACC_0058,ACC_0443,133673.93,2025-02-21 04:08:31.000000,0,CLEAN
TXN_005005,ACC_0010,ACC_0091,128369.89,2025-02-21 05:32:49.000000,0,CLEAN
TXN_004422,ACC_0452,ACC_0281,87648.3,2025-02-21 06:30:25.000000,0,CLEAN
TXN_005622,ACC_0103,ACC_0051,11582.64,2025-02-21 07:35:14.000000,0,CLEAN
TXN_001346,ACC_0118,ACC_0032,242452.66,2025-02-21 07:59:36.000000,0,CLEAN
TXN_002294,ACC_0027,ACC_0329,34642.66,2025-02-21 08:10:20.000000,0,CLEAN
TXN_005360,ACC_0164,ACC_0429,234476.04,2025-02-21 08:44:27.000000,0,CLEAN
TXN_001396,ACC_0337,ACC_0261,24632.1,2025-02-21 08:45:20.000000,0,CLEAN
TXN_002348,ACC_0489,ACC_0416,14591.39,2025-02-21 09:25:39.000000,0,CLEAN
TXN_004274,ACC_0247,ACC_0150,1118.26,2025-02-21 09:49:41.000000,0,CLEAN
TXN_003156,ACC_0319,ACC_0414,36708.65,2025-02-21 11:20:10.000000,0,CLEAN
TXN_002868,ACC_0109,ACC_0148,66218.96,2025-02-21 11:42:44.000000,0,CLEAN
TXN_000754,ACC_0228,ACC_0005,229006.0,2025-02-21 11:58:46.000000,0,CLEAN
TXN_005532,ACC_0344,ACC_0100,77168.73,2025-02-21 12:19:21.000000,0,CLEAN
TXN_005042,ACC_0269,ACC_0089,227731.62,2025-02-21 12:25:51.000000,0,CLEAN
TXN_004503,ACC_0338,ACC_0188,22133.88,2025-02-21 12:51:29.000000,0,CLEAN
TXN_001518,ACC_0123,ACC_0447,94195.44,2025-02-21 12:52:43.000000,0,CLEAN
TXN_004967,ACC_0231,ACC_0180,52792.61,2025-02-21 13:41:11.000000,0,CLEAN
TXN_003674,ACC_0226,ACC_0119,27915.36,2025-02-21 13:54:05.000000,0,CLEAN
